segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,167.141372,-44.907247,17818.019500,0.000000,48.000000,45.000000,122.028999,13.324000,3000.000000,3000.000000
1,167.171289,-44.890713,17818.019500,0.000000,48.000000,45.000000,123.441002,12.636000,3000.000000,3000.000000
1,167.201190,-44.874170,17818.019500,0.060000,48.000000,45.000000,122.113998,12.213000,3000.000000,3000.000000
1,167.231073,-44.857618,17818.019500,0.240000,48.000000,45.000000,122.113998,11.543000,3000.000000,3000.000000
1,167.260940,-44.841057,17818.019500,0.720000,48.000000,45.000000,122.113998,10.886000,3000.000000,3000.000000
1,167.290790,-44.824488,17818.019500,1.440000,48.000000,45.000000,122.113998,10.242000,3000.000000,3000.000000
1,167.320623,-44.807910,17818.019500,1.990000,48.000000,45.000000,122.113998,9.616000,3000.000000,3000.000000
1,167.350439,-44.791323,17818.019500,1.870000,48.000000,45.000000,122.113998,9.012000,3000.000000,3000.000000
1,167.380238,-44.774728,17818.019500,1.200000,48.000000,45.000000,122.113998,8.433000,3000.000000,3000.000000
1,167.410021,-44.758124,17818.019500,0.520000,48.000000,45.000000,122.113998,7.886000,3000.000000,3000.000000
1,167.439786,-44.741511,17818.019500,0.160000,48.000000,45.000000,122.113998,7.378000,3000.000000,3000.000000
1,167.469535,-44.724889,17818.019500,0.030000,48.000000,45.000000,122.113998,6.917000,3000.000000,3000.000000
1,167.499267,-44.708259,17818.019500,0.000000,48.000000,45.000000,122.139000,6.259000,3000.000000,3000.000000
1,167.528982,-44.691620,17818.019500,0.000000,48.000000,45.000000,126.672997,5.928000,3000.000000,3000.000000
1,167.558680,-44.674973,17818.019500,0.000000,48.000000,45.000000,126.672997,5.680000,3000.000000,3000.000000
1,167.588362,-44.658317,17818.019500,0.000000,48.000000,45.000000,126.672997,5.526000,3000.000000,3000.000000
1,167.157824,-44.922284,19939.339800,0.000000,48.000000,45.000000,123.817001,13.031000,3000.000000,3000.000000
1,167.187745,-44.905746,19939.339800,0.040000,48.000000,45.000000,122.113998,12.583000,3000.000000,3000.000000
1,167.217650,-44.889198,19939.339800,0.180000,48.000000,45.000000,122.113998,11.885000,3000.000000,3000.000000
1,167.247537,-44.872642,19939.339800,0.590000,48.000000,45.000000,122.113998,11.195000,3000.000000,3000.000000
1,167.277408,-44.856078,19939.339800,1.330000,48.000000,45.000000,122.113998,10.515000,3000.000000,3000.000000
1,167.307262,-44.839504,19939.339800,2.030000,48.000000,45.000000,122.113998,9.847000,3000.000000,3000.000000
1,167.337098,-44.822922,19939.339800,2.120000,48.000000,45.000000,122.113998,9.194000,3000.000000,3000.000000
1,167.366918,-44.806331,19939.339800,1.510000,48.000000,45.000000,122.113998,8.558000,3000.000000,3000.000000
1,167.396722,-44.789731,19939.339800,0.730000,48.000000,45.000000,122.113998,7.945000,3000.000000,3000.000000
1,167.426508,-44.773123,19939.339800,0.240000,48.000000,45.000000,122.113998,7.361000,3000.000000,3000.000000
1,167.456277,-44.756506,19939.339800,0.050000,48.000000,45.000000,122.113998,6.812000,3000.000000,3000.000000
1,167.486030,-44.739880,19939.339800,0.000000,48.000000,45.000000,121.800003,6.052000,3000.000000,3000.000000
1,167.515765,-44.723246,19939.339800,0.000000,48.000000,45.000000,121.930000,5.607000,3000.000000,3000.000000
1,167.545484,-44.706603,19939.339800,0.000000,48.000000,45.000000,126.672997,5.235000,3000.000000,3000.000000
1,167.575186,-44.689952,19939.339800,0.000000,48.000000,45.000000,126.672997,4.952000,3000.000000,3000.000000
1,167.604871,-44.673291,19939.339800,0.000000,48.000000,45.000000,84.299004,4.774000,3000.000000,3000.000000
1,167.174284,-44.937319,22060.660200,0.000000,48.000000,45.000000,123.441002,12.776000,3000.000000,3000.000000
1,167.204209,-44.920776,22060.660200,0.060000,48.000000,45.000000,122.113998,12.313000,3000.000000,3000.000000
1,167.234118,-44.904225,22060.660200,0.220000,48.000000,45.000000,122.113998,11.598000,3000.000000,3000.000000
1,167.264009,-44.887665,22060.660200,0.540000,48.000000,45.000000,122.113998,10.890000,3000.000000,3000.000000
1,167.293884,-44.871096,22060.660200,0.920000,48.000000,45.000000,122.113998,10.189000,3000.000000,3000.000000
1,167.323742,-44.854518,22060.660200,1.070000,48.000000,45.000000,122.113998,9.498000,3000.000000,3000.000000
