segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,172.286057,-43.591812,3446.930000,3.270870,86.100000,80.000000,171.219000,nan,1000.000000,1000.000000
1,172.286194,-43.593369,4431.740000,2.673520,86.100000,80.000000,175.043000,nan,1000.000000,1000.000000
1,172.286346,-43.594929,5416.540000,2.194600,86.100000,80.000000,172.917000,nan,1000.000000,1000.000000
1,172.286499,-43.596485,6401.350000,1.918590,86.100000,80.000000,162.964000,nan,1000.000000,1000.000000
1,172.286652,-43.598045,7386.160000,1.853090,86.100000,80.000000,150.661000,nan,1000.000000,1000.000000
1,172.286789,-43.599602,8370.970000,1.842210,86.100000,80.000000,143.514000,nan,1000.000000,1000.000000
1,172.286926,-43.601158,9355.770000,1.724420,86.100000,80.000000,144.663000,nan,1000.000000,1000.000000
1,172.287079,-43.602718,10340.600000,1.547690,86.100000,80.000000,155.289000,nan,1000.000000,1000.000000
1,172.298004,-43.586525,492.504000,1.618410,86.100000,80.000000,168.855000,nan,1000.000000,1000.000000
1,172.298157,-43.588085,1477.310000,1.919110,86.100000,80.000000,167.704000,nan,1000.000000,1000.000000
1,172.298294,-43.589642,2462.120000,1.883270,86.100000,80.000000,170.102000,nan,1000.000000,1000.000000
1,172.298447,-43.591202,3446.930000,1.612690,86.100000,80.000000,175.252000,nan,1000.000000,1000.000000
1,172.298584,-43.592758,4431.740000,1.312510,86.100000,80.000000,179.224000,nan,1000.000000,1000.000000
1,172.298737,-43.594315,5416.540000,1.074630,86.100000,80.000000,176.841000,nan,1000.000000,1000.000000
1,172.298889,-43.595875,6401.350000,0.941702,86.100000,80.000000,166.053000,nan,1000.000000,1000.000000
1,172.299026,-43.597431,7386.160000,0.922813,86.100000,80.000000,152.617000,nan,1000.000000,1000.000000
1,172.299179,-43.598991,8370.970000,0.934552,86.100000,80.000000,144.288000,nan,1000.000000,1000.000000
1,172.299316,-43.600548,9355.770000,0.865307,86.100000,80.000000,143.176000,nan,1000.000000,1000.000000
